"accepted_taxa","original_taxa_BIEN","Flower.color_BIEN","Leaf.area_mm2_BIEN","SLA_m2.kg-1_BIEN","Leaf.carbon.to.nitrogen.content_mg.g-1_BIEN","Leaf.dry.mass.content_mg.g-1_BIEN","Leaf.nitrogen.content_mg.g-1_BIEN","Flowering_begin.month_BIEN","Seed.mass_mg_BIEN","Plant.height_m_BIEN"
"Sonchus asper subsp. glaucescens","Sonchus asper","Yellow",5327.992,24.1478616986667,NA,128.934851025,32.9,"6_7",0.255358714285714,0.70125
"Sonchus oleraceus","Sonchus oleraceus","",6731.2425,37.9652151821053,NA,123.87696,29.6838333333333,"6_7",0.303702928571429,1.03409090909091
"Sonchus tenerrimus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sorbus","Sorbus aucuparia","White",730.290028571429,10.7430853767383,NA,268.75,22.77006,"5_6",15.6541576,8.70430268589744
"Sorbus aucuparia","Sorbus aucuparia","White",730.290028571429,10.7430853767383,NA,268.75,22.77006,"5_6",15.6541576,8.70430268589744
"Sorbus aucuparia subsp. aucuparia","Sorbus aucuparia","White",730.290028571429,10.7430853767383,NA,268.75,22.77006,"5_6",15.6541576,8.70430268589744
"Sorghum","Sorghum bicolor_Sorghum halepense","Brown_Yellow",13752.4266666667,20.7433,NA,2.895,20.9428571428571,"7",7.8914362745098,0.902225
"Sorghum bicolor","Sorghum bicolor","Brown",13752.4266666667,20.7433,NA,2.895,20.9428571428571,"",12.0867058823529,0.30445
"Sorghum halepense","Sorghum halepense","Yellow",NA,NA,NA,NA,NA,"7",3.69616666666667,1.5
"Sparganium erectum","Sparganium erectum","",13862,18.76,NA,146.715555555556,NA,"6",18.71,0.53125
"Spergula","Spergula arvensis_Spergula morisonii_Spergula pentandra","",8.105,15.047111111,NA,143.41,NA,"4_6",0.267368421052632,0.134259259259259
"Spergula arvensis","Spergula arvensis","",11.5,18.882222222,NA,145,NA,"6",0.394736842105263,0.227777777777778
"Spergula morisonii","Spergula morisonii","",4.71,11.212,NA,141.82,NA,"4",NA,0.1
"Spergula pentandra","Spergula pentandra","",NA,NA,NA,NA,NA,"4",0.14,0.075
"Spergularia","Spergularia diandra_Spergularia media_Spergularia rubra_Spergularia segetalis","",16.2288,23.6911960414286,NA,121.4105,27.1,"5_6_7",0.062494619047619,0.119814814814815
"Spergularia diandra","Spergularia diandra","",NA,NA,NA,NA,NA,"",0.018,NA
"Spergularia media","Spergularia media","",20.875,29.513,NA,107.821,NA,"7",0.0988,0.175
"Spergularia nicaeensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Spergularia rubra","Spergularia rubra","",11.5826,17.8693920828571,NA,135,27.1,"5",0.0706838571428571,0.134444444444444
"Spergularia segetalis","Spergularia segetalis","",NA,NA,NA,NA,NA,"6",NA,0.05
"Sporobolus","Sporobolus indicus","",1025.073,NA,NA,NA,NA,"",0.141666666666667,NA
"Sporobolus indicus","Sporobolus indicus","",1025.073,NA,NA,NA,NA,"",0.141666666666667,NA
"Stachys","Stachys annua_Stachys arvensis_Stachys germanica_Stachys palustris_Stachys recta_Stachys sylvatica","Purple",1008.805,32.0516268805,NA,198.036289497917,NA,"6_6_7_7",1.11879166666667,0.370568055555556
"Stachys annua","Stachys annua","",NA,NA,NA,NA,NA,"6",1.075,0.175
"Stachys arvensis","Stachys arvensis","",217.5,29.8,NA,171,NA,"7",0.75,0.15625
"Stachys germanica","Stachys germanica","",NA,22.1,NA,NA,NA,"6",1.36,0.515625
"Stachys germanica subsp. germanica","Stachys germanica","",NA,22.1,NA,NA,NA,"6",1.36,0.515625
"Stachys palustris","Stachys palustris","Purple",937.72,35.9991395533333,NA,182,NA,"6_7",0.9725,0.608333333333333
"Stachys recta","Stachys recta","",740.5,25.8627448491667,NA,232.145157991667,NA,"6",1.084,0.2432
"Stachys recta subsp. labiosa","Stachys recta","",740.5,25.8627448491667,NA,232.145157991667,NA,"6",1.084,0.2432
"Stachys sylvatica","Stachys sylvatica","",2139.5,46.49625,NA,207,NA,"6",1.47125,0.525
"Stellaria","Stellaria alsine_Stellaria aquatica_Stellaria graminea_Stellaria media_Stellaria neglecta_Stellaria pallida_Stellaria palustris","",237.92415,42.8547557843529,NA,122.097688774038,40.43831,"1_5_6_3_4_5",0.322421869565217,0.265147961538462
"Stellaria alsine","Stellaria alsine","",NA,NA,NA,NA,NA,"5",0.075,0.1
"Stellaria aquatica","Stellaria aquatica","",NA,NA,NA,NA,NA,"",0.15,NA
"Stellaria graminea","Stellaria graminea","",76.3333333333333,32.70140609,NA,185.944755246154,NA,"5",0.2715,0.2949
"Stellaria media","Stellaria media","",427.863266666667,51.3528864717647,NA,99.44599985,40.43831,"1_5_6",0.400453086956522,0.204737769230769
"Stellaria neglecta","Stellaria neglecta","",416,64.1,NA,84,NA,"4",0.76,0.45625
"Stellaria pallida","Stellaria pallida","",31.5,43.1,NA,119,NA,"3",0.13,0.26
"Stellaria palustris","Stellaria palustris","",NA,23.01948636,NA,NA,NA,"5",0.47,0.275
"Stipa capillata","Stipa capillata","",426,7.744,NA,641.2,NA,"7",NA,0.525
"Stipellula capensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Succisa pratensis","Succisa pratensis","",10051.8521079733,17.9417850378431,NA,177.5,NA,"7",1.36857142857143,0.126055555555556
"Succowia balearica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Symphoricarpos albus","Symphoricarpos albus","White",2165.036,21.2314933333333,NA,359.342,14.612975,"7",6.08822075,1.59130869230769
"Symphyotrichum","Symphyotrichum subulatum","Blue",NA,NA,NA,NA,NA,"",0.07,NA
"Symphyotrichum lanceolatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Symphyotrichum squamatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Symphyotrichum subulatum","Symphyotrichum subulatum","Blue",NA,NA,NA,NA,NA,"",0.07,NA
"Symphytum","Symphytum officinale_Symphytum tuberosum","",5903.45833333333,28.0296688771429,NA,109.983990788095,NA,"4_5",8.99,0.3851625
"Symphytum kurdicum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Symphytum officinale","Symphytum officinale","",8816.25,26.0168377542857,NA,103.762148242857,NA,"5",11.13,0.5047
"Symphytum officinale subsp. officinale","Symphytum officinale","",8816.25,26.0168377542857,NA,103.762148242857,NA,"5",11.13,0.5047
"Symphytum tuberosum","Symphytum tuberosum","",2990.66666666667,30.0425,NA,116.205833333333,NA,"4",6.85,0.265625
"Syringa vulgaris","Syringa vulgaris","Purple",2166.875,12.4723538602941,NA,329.875,NA,"4_5_6",5.65409428571429,5.12
"Taeniatherum caput-medusae","Taeniatherum caput-medusae","",331.209,41.7870042469825,9.29698983333333,NA,45.7778123076923,"",5.12178716666667,NA
"Tagetes","Tagetes minuta","",NA,NA,NA,NA,NA,"",0.77,NA
"Tagetes minuta","Tagetes minuta","",NA,NA,NA,NA,NA,"",0.77,NA
"Tanacetum","Tanacetum corymbosum_Tanacetum vulgare","",4734.94,18.966999735,NA,206.282251716667,NA,"6_7",0.325555555555556,0.6404
"Tanacetum corymbosum","Tanacetum corymbosum","",1093.88,17.548,NA,198.186,NA,"6",0.51,0.675
"Tanacetum vulgare","Tanacetum vulgare","",8376,20.38599947,NA,214.378503433333,NA,"7",0.141111111111111,0.6058
"Taraxacum","Taraxacum campylodes_Taraxacum erythrospermum_Taraxacum officinale","Yellow",2119.660145,21.5166031811875,12.2453803666667,170.1780636,24.8789524633333,"4_5",0.565819281904762,0.16625
"Taraxacum campylodes","Taraxacum campylodes","",NA,NA,NA,NA,NA,"",0.6695,NA
"Taraxacum erythrospermum","Taraxacum erythrospermum","",315.25,20.606,NA,165.66,NA,"",0.377714285714286,0.07
"Taraxacum officinale","Taraxacum officinale","Yellow",3924.07029,22.427206362375,12.2453803666667,174.6961272,24.8789524633333,"4_5",0.65024356,0.2625
"Taraxacum tiroliense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Taxus baccata","Taxus baccata","Yellow",51.3375,7.01832715030529,12.102,267.166666666667,19.175,"",61.1539124,14.7675
"Teesdalia nudicaulis","Teesdalia nudicaulis","",104.480466666667,28.738674,NA,136.5,NA,"4",0.3075195,0.145555555555556
"Teloxys aristata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Teucrium","Teucrium botrys_Teucrium chamaedrys_Teucrium polium_Teucrium scorodonia","",432.666666666667,26.2020793446853,9.7975,272.904887638462,20.5261,"7",1.0699,0.196667989417989
"Teucrium botrys","Teucrium botrys","",225,39.2,NA,133.78,NA,"7",1.14,0.19375
"Teucrium chamaedrys","Teucrium chamaedrys","",134,15.6698743976923,9.7975,306.434662915385,20.5261,"7",1.285,0.135142857142857
"Teucrium polium","Teucrium polium","",NA,NA,NA,NA,NA,"",1.15,NA
"Teucrium scorodonia","Teucrium scorodonia","",939,23.7363636363636,NA,378.5,NA,"7",0.7046,0.261111111111111
"Thalictrum flavum","Thalictrum flavum","",32542.5,26.1,NA,246,NA,"6",1.47,0.6125
"Thalictrum lucidum","Thalictrum lucidum","",NA,NA,NA,NA,NA,"6",0.4,0.675
"Thalictrum minus","Thalictrum minus","",8745.40075566667,15.8454664269231,NA,295.299545454545,NA,"5",1.59466666666667,0.515625
"Thapsia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thesium dollineri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thesium humile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thlaspi","Thlaspi alliaceum_Thlaspi arvense","",870.354166666667,38.8716131683333,NA,144.888833333333,NA,"3_4_5_4",1.04278947368421,0.315555555555556
"Thlaspi alliaceum","Thlaspi alliaceum","",526.375,53.178,NA,124.111,NA,"4",NA,0.301111111111111
"Thlaspi arvense","Thlaspi arvense","",1214.33333333333,24.5652263366667,NA,165.666666666667,NA,"3_4_5",1.04278947368421,0.33
"Thymbra capitata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thymelaea passerina","Thymelaea passerina","",NA,NA,NA,NA,NA,"7",NA,0.2
"Thymelaea sanamunda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thymus","Thymus pulegioides_Thymus serpyllum_Thymus vulgaris","",11.02,16.5926627943009,9.909,292.385081833333,17.878,"5_6",0.8907138,0.163962962962963
"Thymus pulegioides","Thymus pulegioides","",NA,24.8085917768421,NA,294.8512455,NA,"6",NA,0.166888888888889
"Thymus serpyllum","Thymus serpyllum","",11.02,14.3816693333333,NA,250.504,16,"6",0.646,0.075
"Thymus spinulosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thymus striatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thymus vulgaris","Thymus vulgaris","",NA,10.5877272727273,9.909,331.8,19.756,"5",1.1354276,0.25
"Thysselinum palustre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tilia","Tilia cordata_Tilia platyphyllos","Yellow",3674.625,26.5319487956882,11.2176,206.489,32.7411907142857,"6",59.0405731428571,23.3291666666667
"Tilia cordata","Tilia cordata","Yellow",1315,21.434453146932,12.1052,NA,27.3073814285714,"6",36.1811462857143,16.6583333333333
"Tilia platyphyllos","Tilia platyphyllos","",6034.25,31.6294444444444,10.33,206.489,38.175,"6",81.9,30
"Tolpis barbata","Tolpis barbata","",98.8991666666667,23.8058833333333,NA,NA,NA,"",0.0939,0.0812
"Tolpis umbellata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tordylium","Tordylium maximum","",8778.25,24.819,NA,221.998,NA,"6",NA,0.693571428571429
"Tordylium apulum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tordylium maximum","Tordylium maximum","",8778.25,24.819,NA,221.998,NA,"6",NA,0.693571428571429
"Torilis","Torilis arvensis_Torilis japonica_Torilis leptophylla_Torilis nodosa","",1662.22222222222,23.5515555555556,NA,284.309746031746,NA,"4_6_7",2.06766666666667,0.486666666666667
"Torilis arvensis","Torilis arvensis","",984.5,28.044,NA,198.404,NA,"7",1.6,0.55
"Torilis arvensis subsp. arvensis","Torilis arvensis","",984.5,28.044,NA,198.404,NA,"7",1.6,0.55
"Torilis japonica","Torilis japonica","",3936.66666666667,28.0666666666667,NA,280.666666666667,NA,"6",1.654,0.575
"Torilis leptophylla","Torilis leptophylla","",NA,NA,NA,NA,NA,"",1.26666666666667,NA
"Torilis nodosa","Torilis nodosa","",65.5,14.544,NA,373.858571428571,NA,"4",3.75,0.335
"Torilis nodosa subsp. nodosa","Torilis nodosa","",65.5,14.544,NA,373.858571428571,NA,"4",3.75,0.335
"Tragopogon","Tragopogon dubius_Tragopogon porrifolius_Tragopogon pratensis","Purple_Yellow",1065.239,26.6417890740741,NA,177.974888888889,21.0816666666667,"5_5_6_6",10.556354017094,0.507095238095238
"Tragopogon crocifolius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tragopogon dubius","Tragopogon dubius","Yellow",321.5,25.38,NA,214.45,21.0816666666667,"5_6",10.6086666666667,0.425
"Tragopogon porrifolius","Tragopogon porrifolius","Purple",1366.717,29.513145,NA,157.118,NA,"6",17.5128953846154,0.632
"Tragopogon pratensis","Tragopogon pratensis","",1507.5,25.0322222222222,NA,162.356666666667,NA,"5",3.5475,0.464285714285714
"Tragopogon pratensis subsp. minor","Tragopogon pratensis","",1507.5,25.0322222222222,NA,162.356666666667,NA,"5",3.5475,0.464285714285714
"Tragopogon pratensis subsp. orientalis","Tragopogon pratensis","",1507.5,25.0322222222222,NA,162.356666666667,NA,"5",3.5475,0.464285714285714
"Tragopogon pratensis subsp. pratensis","Tragopogon pratensis","",1507.5,25.0322222222222,NA,162.356666666667,NA,"5",3.5475,0.464285714285714
"Tragus racemosus","Tragus racemosus","",4592.83,NA,NA,NA,NA,"6",0.3405,0.165
"Tribulus terrestris","Tribulus terrestris","",NA,NA,17.143,NA,30.4333333333333,"",20.504125,NA
"Trifolium","Trifolium alexandrinum_Trifolium alpestre_Trifolium angustifolium_Trifolium arvense_Trifolium aureum_Trifolium campestre_Trifolium cherleri_Trifolium dubium_Trifolium fragiferum_Trifolium glomeratum_Trifolium hirtum_Trifolium hybridum_Trifolium incarnatum_Trifolium lappaceum_Trifolium medium_Trifolium micranthum_Trifolium montanum_Trifolium nigrescens_Trifolium patens_Trifolium pratense_Trifolium repens_Trifolium resupinatum_Trifolium rubens_Trifolium scabrum_Trifolium squamosum_Trifolium squarrosum_Trifolium stellatum_Trifolium striatum_Trifolium strictum_Trifolium subterraneum_Trifolium suffocatum_Trifolium tomentosum_Trifolium vesiculosum","Purple_Red_White_Yellow",16951.491856672,26.2435955708517,10.8096955,240.655829923519,44.9170901533333,"4_5_5_6_6",1.5152919918556,0.195517052525713
"Trifolium alexandrinum","Trifolium alexandrinum","Yellow",NA,NA,NA,NA,NA,"6",3.11166666666667,NA
"Trifolium alpestre","Trifolium alpestre","",705.875,12.9012252233333,NA,322.41366905,NA,"6",1.25,0.2406
"Trifolium angustifolium","Trifolium angustifolium","",NA,17.6333333333333,NA,282,NA,"",1.927,0.11
"Trifolium arvense","Trifolium arvense","",204.5,19.51189041,NA,300.12,NA,"6",0.45532,0.18
"Trifolium arvense var. arvense","Trifolium arvense","",204.5,19.51189041,NA,300.12,NA,"6",0.45532,0.18
"Trifolium aureum","Trifolium aureum","",412.7975,38.0065,NA,211.637,NA,"6",0.255,0.33
"Trifolium campestre","Trifolium campestre","",180.666666666667,27.0833333333333,NA,250.25,NA,"6",0.3054,0.275
"Trifolium cherleri","Trifolium cherleri","",69.7801401869159,25.0194485981308,NA,NA,NA,"",3.554,0.0719269406392694
"Trifolium dubium","Trifolium dubium","",159.014193939394,45.0880137534783,NA,199.5,NA,"5",0.768378230769231,0.491946225806452
"Trifolium fragiferum","Trifolium fragiferum","Purple",192,26.5768743104762,NA,221.215833333333,NA,"6",1.38111111111111,0.165
"Trifolium glomeratum","Trifolium glomeratum","",100.212765957447,35.5742127659574,NA,NA,NA,"",0.375833333333333,0.0766428571428571
"Trifolium hirtum","Trifolium hirtum","Red",190.2125,16.42385,NA,NA,NA,"",3.21323076923077,0.09875
"Trifolium hybridum","Trifolium hybridum","White",1675.95,25.2462728817391,NA,223.705,NA,"5_6",0.700833333333333,0.38
"Trifolium hybridum var. elegans","Trifolium hybridum","White",1675.95,25.2462728817391,NA,223.705,NA,"5_6",0.700833333333333,0.38
"Trifolium hybridum var. hybridum","Trifolium hybridum","White",1675.95,25.2462728817391,NA,223.705,NA,"5_6",0.700833333333333,0.38
"Trifolium incarnatum","Trifolium incarnatum","Red",1700.64466666667,27.1059563333333,NA,188.738,NA,"6",3.1625522,0.3705
"Trifolium incarnatum var. incarnatum","Trifolium incarnatum","Red",1700.64466666667,27.1059563333333,NA,188.738,NA,"6",3.1625522,0.3705
"Trifolium incarnatum var. molinerii","Trifolium incarnatum","Red",1700.64466666667,27.1059563333333,NA,188.738,NA,"6",3.1625522,0.3705
"Trifolium lappaceum","Trifolium lappaceum","",NA,NA,NA,NA,NA,"",0.67,NA
"Trifolium medium","Trifolium medium","",1437,18.6903609566667,NA,269.771874525,NA,"6",1.75357142857143,0.29225
"Trifolium micranthum","Trifolium micranthum","",23,32.3871428571429,NA,206.902857142857,NA,"5",0.55,0.055625
"Trifolium montanum","Trifolium montanum","",8668.35065931818,19.994914242,NA,256.8,NA,"5",0.825,0.114925925925926
"Trifolium nigrescens","Trifolium nigrescens","White",NA,NA,NA,NA,NA,"",0.5,NA
"Trifolium nigrescens subsp. nigrescens","Trifolium nigrescens","White",NA,NA,NA,NA,NA,"",0.5,NA
"Trifolium pallidum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trifolium patens","Trifolium patens","",NA,NA,NA,NA,NA,"6",0.65,NA
"Trifolium pratense","Trifolium pratense","Red",896.076753,22.5840299382692,11.363391,225.7414637,40.53436546,"6",1.61913793103448,0.317818181818182
"Trifolium repens","Trifolium repens","White",321073.214144848,31.7824236215441,10.256,167.038774585,42.916905,"5_6",0.524251348837209,0.131202595238095
"Trifolium repens var. biasolettii","Trifolium repens","White",321073.214144848,31.7824236215441,10.256,167.038774585,42.916905,"5_6",0.524251348837209,0.131202595238095
"Trifolium resupinatum","Trifolium resupinatum","",277.62,34.72,NA,172.147,NA,"4",0.79,0.138571428571429
"Trifolium rubens","Trifolium rubens","",929.42,16.812,NA,274.274,NA,"6",2.0425,0.425
"Trifolium scabrum","Trifolium scabrum","",NA,NA,NA,NA,NA,"5",0.635,0.149
"Trifolium scabrum subsp. scabrum","Trifolium scabrum","",NA,NA,NA,NA,NA,"5",0.635,0.149
"Trifolium squamosum","Trifolium squamosum","",NA,NA,NA,NA,NA,"",1.195,0.4
"Trifolium squarrosum","Trifolium squarrosum","",NA,NA,NA,NA,NA,"",3.6,NA
"Trifolium stellatum","Trifolium stellatum","",NA,NA,NA,NA,NA,"",2.05,NA
"Trifolium striatum","Trifolium striatum","",97.5871428571429,24.83372,NA,318.893636363636,NA,"6",1.96222222222222,0.0721842105263158
"Trifolium strictum","Trifolium strictum","",NA,NA,NA,NA,NA,"",0.41,0.066
"Trifolium subterraneum","Trifolium subterraneum","White",NA,25,NA,NA,51.3,"",6.52354317241379,0.081
"Trifolium suffocatum","Trifolium suffocatum","",NA,NA,NA,NA,NA,"",0.2135,0.022
"Trifolium tomentosum","Trifolium tomentosum","",35.915,34.3836,NA,NA,NA,"",NA,0.0275
"Trifolium vesiculosum","Trifolium vesiculosum","White",NA,NA,NA,NA,NA,"",NA,NA
"Trigonella","Trigonella foenum-graecum_Trigonella gladiata","",640,21.697,NA,179.177,33.3,"6",10.454,0.38
"Trigonella esculenta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trigonella foenum-graecum","Trigonella foenum-graecum","",640,21.697,NA,179.177,33.3,"6",11.908,0.38
"Trigonella gladiata","Trigonella gladiata","",NA,NA,NA,NA,NA,"",9,NA
"Trigonotis","Trigonotis peduncularis","",89.9680414,52.318298825,NA,NA,NA,"",NA,NA
"Trigonotis peduncularis","Trigonotis peduncularis","",89.9680414,52.318298825,NA,NA,NA,"",NA,NA
"Tripleurospermum","Tripleurospermum inodorum_Tripleurospermum maritimum","",158.875,21.5293135285714,NA,232.27,NA,"6",0.39,0.42
"Tripleurospermum inodorum","Tripleurospermum inodorum","",NA,NA,NA,NA,NA,"",0.49,0.6
"Tripleurospermum maritimum","Tripleurospermum maritimum","",158.875,21.5293135285714,NA,232.27,NA,"6",0.29,0.24
"Trisetaria aurea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trisetaria panicea","Trisetaria panicea","",105.133035714286,34.6365357142857,NA,NA,NA,"",NA,0.226896551724138
"Trisetum flavescens","Trisetum flavescens","",385,22.6092905778947,NA,299.0373476375,NA,"5",0.4592,0.492666666666667
"Trisetum flavescens subsp. flavescens","Trisetum flavescens","",385,22.6092905778947,NA,299.0373476375,NA,"5",0.4592,0.492666666666667
"Triticosecale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Triticosecale rimpaui",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Triticum","Triticum aestivum","Yellow",1935.87777777778,22.7166666666667,NA,225.758,10.4,"6",37.0176923076923,1.05454545454545
"Triticum aestivum","Triticum aestivum","Yellow",1935.87777777778,22.7166666666667,NA,225.758,10.4,"6",37.0176923076923,1.05454545454545
"Triticum aestivum subsp. spelta","Triticum aestivum","Yellow",1935.87777777778,22.7166666666667,NA,225.758,10.4,"6",37.0176923076923,1.05454545454545
"Triticum monococcum subsp. monococcum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Triticum turgidum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Triticum turgidum subsp. durum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tulipa","Tulipa gesneriana","",NA,NA,NA,NA,NA,"4",NA,0.325
"Tulipa agenensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tulipa aximensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tulipa billietiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tulipa clusiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tulipa didieri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tulipa gesneriana","Tulipa gesneriana","",NA,NA,NA,NA,NA,"4",NA,0.325
"Tulipa lortetii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tulipa mauriana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tulipa montisandrei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tulipa planifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tulipa raddii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tulipa sylvestris subsp. sylvestris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Turgenia latifolia","Turgenia latifolia","",2889.31,25.984,NA,138.44,NA,"6",25.8,0.328571428571429
"Tussilago farfara","Tussilago farfara","",48997.5,19.625,NA,139,NA,"3",0.346666666666667,0.16375
"Typha latifolia","Typha latifolia","Brown",18604.0575,11.0634361565,NA,207.772222222222,12.40193,"6_7",0.155081888888889,1.9454546
"Tyrimnus leucographus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ulex","Ulex europaeus","",14.5,6.45583426547353,NA,364.175454545455,32,"5_8",6.614712,1.18
"Ulex europaeus","Ulex europaeus","",14.5,6.45583426547353,NA,364.175454545455,32,"5_8",6.614712,1.18
"Ulmaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ulmus","Ulmus glabra_Ulmus laevis_Ulmus minor","",2952.905,26.6911768994844,NA,233.528083333333,25.325,"3",9.37677842857143,26.8066666666667
"Ulmus glabra","Ulmus glabra","",3328.3375,17.080189398418,NA,244.54625,22,"3",11.6028298571429,29.02
"Ulmus laevis","Ulmus laevis","",3831.5,38.7908413000353,NA,213.561,NA,"3",7.150727,23.1
"Ulmus minor","Ulmus minor","",1698.8775,24.2025,NA,242.477,28.65,"3",NA,28.3
"Umbilicus rupestris","Umbilicus rupestris","",1744,32.7666666666667,NA,48,NA,"",0.01,0.19
"Urospermum dalechampii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Urospermum picroides","Urospermum picroides","",NA,NA,NA,NA,NA,"",2.15,NA
"Urtica","Urtica dioica_Urtica urens","",2266.31414277778,21.5917328234182,NA,213.25,43.60905,"5_7_6",0.322210178571429,0.401492063492063
"Urtica dioica","Urtica dioica","",4076.62828555556,22.1834656468364,NA,212.5,43.60905,"5_7",0.1262775,0.480761904761905
"Urtica urens","Urtica urens","",456,21,NA,214,NA,"6",0.518142857142857,0.322222222222222
"Valeriana","Valeriana dioica_Valeriana officinalis","",6566,32.0878411888889,NA,162.501161716667,NA,"5_5_6",0.947857142857143,0.361208333333333
"Valeriana dioica","Valeriana dioica","",799,30.3,NA,168.666666666667,NA,"5",0.63,0.18375
